annotation_id,submission_number,field,label
K230337:setting,K230337,setting,DIAGNOSTIC_INTERPRETATION
K230337:setting,K230337,setting,OTHER
K230337:action,K230337,action,INTERPRETATION_OR_DIAGNOSIS
K230346:input,K230346,input,MEDICAL_IMAGE
K230346:output,K230346,output,MEASUREMENT_OR_QUANTIFICATION
K230346:output,K230346,output,SEGMENTATION_OR_LOCALIZATION
K230346:user,K230346,user,OTHER_CLINICIAN
K230346:setting,K230346,setting,DIAGNOSTIC_INTERPRETATION
K230346:setting,K230346,setting,OTHER
K230346:setting,K230346,setting,OUTPATIENT
K230346:action,K230346,action,INTERPRETATION_OR_DIAGNOSIS
K230346:action,K230346,action,WORKFLOW_OR_DOCUMENTATION
K230355:input,K230355,input,MEDICAL_IMAGE
K230355:output,K230355,output,RECOMMENDATION_OR_PLANNING
K230355:output,K230355,output,RECONSTRUCTION_OR_ENHANCEMENT
K230355:user,K230355,user,OTHER_PHYSICIAN
K230355:user,K230355,user,TECHNOLOGIST_OR_OPERATOR
K230355:setting,K230355,setting,DIAGNOSTIC_INTERPRETATION
K230355:action,K230355,action,INTERPRETATION_OR_DIAGNOSIS
K230355:action,K230355,action,WORKFLOW_OR_DOCUMENTATION
K230365:input,K230365,input,AUDIO_OR_VIDEO
K230365:input,K230365,input,MEDICAL_IMAGE
K230365:output,K230365,output,CLASSIFICATION_OR_DIAGNOSIS
K230365:output,K230365,output,DETECTION_OR_ALERT
K230365:user,K230365,user,OTHER_PHYSICIAN
K230365:user,K230365,user,TECHNOLOGIST_OR_OPERATOR
K230365:setting,K230365,setting,DIAGNOSTIC_INTERPRETATION
K230365:action,K230365,action,INTERPRETATION_OR_DIAGNOSIS
K230365:action,K230365,action,WORKFLOW_OR_DOCUMENTATION
K230370:input,K230370,input,MEDICAL_IMAGE
K230370:output,K230370,output,RECONSTRUCTION_OR_ENHANCEMENT
K230370:setting,K230370,setting,DIAGNOSTIC_INTERPRETATION
K230370:setting,K230370,setting,PROCEDURAL_OR_OPERATING_ROOM
K230370:action,K230370,action,INTERPRETATION_OR_DIAGNOSIS
K230370:action,K230370,action,TREATMENT_OR_PROCEDURE_PLANNING
K230497:input,K230497,input,MEDICAL_IMAGE
K230497:output,K230497,output,DOCUMENTATION_OR_SUMMARY
K230497:output,K230497,output,MEASUREMENT_OR_QUANTIFICATION
K230497:output,K230497,output,SEGMENTATION_OR_LOCALIZATION
K230497:user,K230497,user,OTHER_CLINICIAN
K230497:setting,K230497,setting,DIAGNOSTIC_INTERPRETATION
K230497:action,K230497,action,INTERPRETATION_OR_DIAGNOSIS
K230497:action,K230497,action,WORKFLOW_OR_DOCUMENTATION
K230534:input,K230534,input,MEDICAL_IMAGE
K230534:output,K230534,output,MEASUREMENT_OR_QUANTIFICATION
K230534:output,K230534,output,SEGMENTATION_OR_LOCALIZATION
K230534:user,K230534,user,OTHER_CLINICIAN
K230534:user,K230534,user,RADIOLOGIST
K230534:setting,K230534,setting,DIAGNOSTIC_INTERPRETATION
K230534:action,K230534,action,INTERPRETATION_OR_DIAGNOSIS
K230552:input,K230552,input,MEDICAL_IMAGE
K230552:output,K230552,output,MEASUREMENT_OR_QUANTIFICATION
K230552:output,K230552,output,RECONSTRUCTION_OR_ENHANCEMENT
K230552:user,K230552,user,OTHER_PHYSICIAN
K230552:user,K230552,user,TECHNOLOGIST_OR_OPERATOR
K230552:setting,K230552,setting,DIAGNOSTIC_INTERPRETATION
K230552:setting,K230552,setting,OTHER
K230552:action,K230552,action,INTERPRETATION_OR_DIAGNOSIS
K230553:input,K230553,input,PHYSIOLOGICAL_SIGNAL
K230553:output,K230553,output,CLASSIFICATION_OR_DIAGNOSIS
K230553:output,K230553,output,DETECTION_OR_ALERT
K230553:output,K230553,output,DOCUMENTATION_OR_SUMMARY
K230553:setting,K230553,setting,MONITORING
K230553:action,K230553,action,MONITORING_OR_FOLLOW_UP
K230575:input,K230575,input,MEDICAL_IMAGE
K230575:output,K230575,output,SEGMENTATION_OR_LOCALIZATION
K230575:user,K230575,user,OTHER_CLINICIAN
K230575:user,K230575,user,OTHER_PHYSICIAN
K230575:setting,K230575,setting,MONITORING
K230575:setting,K230575,setting,PROCEDURAL_OR_OPERATING_ROOM
K230575:action,K230575,action,MONITORING_OR_FOLLOW_UP
K230575:action,K230575,action,TREATMENT_OR_PROCEDURE_PLANNING
K230658:input,K230658,input,AUDIO_OR_VIDEO
K230658:output,K230658,output,DETECTION_OR_ALERT
K230658:output,K230658,output,SEGMENTATION_OR_LOCALIZATION
K230658:user,K230658,user,OTHER_PHYSICIAN
K230658:setting,K230658,setting,MONITORING
K230658:setting,K230658,setting,PROCEDURAL_OR_OPERATING_ROOM
K230658:setting,K230658,setting,SCREENING
K230658:action,K230658,action,INTERPRETATION_OR_DIAGNOSIS
K230685:input,K230685,input,MEDICAL_IMAGE
K230685:output,K230685,output,SEGMENTATION_OR_LOCALIZATION
K230685:user,K230685,user,OTHER_CLINICIAN
K230685:setting,K230685,setting,PROCEDURAL_OR_OPERATING_ROOM
K230685:action,K230685,action,TREATMENT_OR_PROCEDURE_PLANNING
K230751:input,K230751,input,AUDIO_OR_VIDEO
K230751:output,K230751,output,DETECTION_OR_ALERT
K230751:user,K230751,user,OTHER_PHYSICIAN
K230751:setting,K230751,setting,MONITORING
K230751:setting,K230751,setting,PROCEDURAL_OR_OPERATING_ROOM
K230751:setting,K230751,setting,SCREENING
K230751:action,K230751,action,INTERPRETATION_OR_DIAGNOSIS
K230772:input,K230772,input,MEDICAL_IMAGE
K230772:output,K230772,output,DOCUMENTATION_OR_SUMMARY
K230772:output,K230772,output,MEASUREMENT_OR_QUANTIFICATION
K230772:output,K230772,output,RECONSTRUCTION_OR_ENHANCEMENT
K230772:output,K230772,output,SEGMENTATION_OR_LOCALIZATION
K230772:user,K230772,user,OTHER_CLINICIAN
K230772:setting,K230772,setting,DIAGNOSTIC_INTERPRETATION
K230772:action,K230772,action,INTERPRETATION_OR_DIAGNOSIS
K230807:input,K230807,input,MEDICAL_IMAGE
K230807:output,K230807,output,RECONSTRUCTION_OR_ENHANCEMENT
K230807:setting,K230807,setting,OTHER
K230807:action,K230807,action,OTHER
K230807:action,K230807,action,WORKFLOW_OR_DOCUMENTATION
K230812:input,K230812,input,PHYSIOLOGICAL_SIGNAL
K230812:output,K230812,output,CLASSIFICATION_OR_DIAGNOSIS
K230812:output,K230812,output,DOCUMENTATION_OR_SUMMARY
K230812:output,K230812,output,MEASUREMENT_OR_QUANTIFICATION
K230812:user,K230812,user,OTHER_CLINICIAN
K230812:user,K230812,user,PATIENT_OR_CAREGIVER
K230812:setting,K230812,setting,HOME_OR_CONSUMER
K230812:setting,K230812,setting,MONITORING
K230812:setting,K230812,setting,OTHER
K230812:setting,K230812,setting,OUTPATIENT
K230812:action,K230812,action,MONITORING_OR_FOLLOW_UP
K230812:action,K230812,action,PATIENT_SELF_MANAGEMENT
K230823:input,K230823,input,AUDIO_OR_VIDEO
K230823:output,K230823,output,CLASSIFICATION_OR_DIAGNOSIS
K230823:output,K230823,output,DETECTION_OR_ALERT
K230823:user,K230823,user,OTHER_CLINICIAN
K230823:user,K230823,user,OTHER_PHYSICIAN
K230823:setting,K230823,setting,DIAGNOSTIC_INTERPRETATION
K230823:setting,K230823,setting,OTHER
K230823:action,K230823,action,INTERPRETATION_OR_DIAGNOSIS
K230842:input,K230842,input,CLINICAL_TABULAR_OR_TEXT
K230842:input,K230842,input,MULTIMODAL
K230842:input,K230842,input,PHYSIOLOGICAL_SIGNAL
K230842:output,K230842,output,DETECTION_OR_ALERT
K230842:output,K230842,output,RISK_SCORE_OR_PREDICTION
K230842:user,K230842,user,OTHER_CLINICIAN
K230842:setting,K230842,setting,MONITORING
K230842:action,K230842,action,MONITORING_OR_FOLLOW_UP
K230842:action,K230842,action,OTHER
K230850:input,K230850,input,MEDICAL_IMAGE
K230850:output,K230850,output,RECOMMENDATION_OR_PLANNING
K230850:output,K230850,output,SEGMENTATION_OR_LOCALIZATION
K230850:user,K230850,user,OTHER_PHYSICIAN
K230850:setting,K230850,setting,PROCEDURAL_OR_OPERATING_ROOM
K230850:action,K230850,action,TREATMENT_OR_PROCEDURE_PLANNING
K230854:input,K230854,input,MEDICAL_IMAGE
K230854:output,K230854,output,RECONSTRUCTION_OR_ENHANCEMENT
K230854:user,K230854,user,TECHNOLOGIST_OR_OPERATOR
K230854:setting,K230854,setting,OTHER
K230854:setting,K230854,setting,OUTPATIENT
K230854:action,K230854,action,OTHER
K230854:action,K230854,action,WORKFLOW_OR_DOCUMENTATION
K230899:input,K230899,input,MEDICAL_IMAGE
K230899:output,K230899,output,DETECTION_OR_ALERT
K230899:user,K230899,user,OTHER_CLINICIAN
K230899:user,K230899,user,RADIOLOGIST
K230899:setting,K230899,setting,DIAGNOSTIC_INTERPRETATION
K230899:action,K230899,action,TRIAGE_OR_PRIORITIZATION
K230913:input,K230913,input,MEDICAL_IMAGE
K230913:output,K230913,output,DOCUMENTATION_OR_SUMMARY
K230913:output,K230913,output,MEASUREMENT_OR_QUANTIFICATION
K230913:output,K230913,output,RECONSTRUCTION_OR_ENHANCEMENT
K230913:user,K230913,user,OTHER_PHYSICIAN
K230913:user,K230913,user,RADIOLOGIST
K230913:setting,K230913,setting,MONITORING
K230913:setting,K230913,setting,OTHER
K230913:action,K230913,action,MONITORING_OR_FOLLOW_UP
K230913:action,K230913,action,OTHER
K230977:input,K230977,input,MEDICAL_IMAGE
K230977:output,K230977,output,RECONSTRUCTION_OR_ENHANCEMENT
K230977:output,K230977,output,SEGMENTATION_OR_LOCALIZATION
K230977:user,K230977,user,OTHER_PHYSICIAN
K230977:user,K230977,user,RADIOLOGIST
K230977:setting,K230977,setting,PROCEDURAL_OR_OPERATING_ROOM
K230977:action,K230977,action,THERAPY_DOSE_OR_DEVICE_CONTROL
K230977:action,K230977,action,TREATMENT_OR_PROCEDURE_PLANNING
K231001:input,K231001,input,MEDICAL_IMAGE
K231001:output,K231001,output,CLASSIFICATION_OR_DIAGNOSIS
K231001:output,K231001,output,DETECTION_OR_ALERT
K231001:output,K231001,output,SEGMENTATION_OR_LOCALIZATION
K231001:user,K231001,user,RADIOLOGIST
K231001:setting,K231001,setting,DIAGNOSTIC_INTERPRETATION
K231001:action,K231001,action,INTERPRETATION_OR_DIAGNOSIS
K231010:input,K231010,input,PHYSIOLOGICAL_SIGNAL
K231010:output,K231010,output,CLASSIFICATION_OR_DIAGNOSIS
K231010:output,K231010,output,MEASUREMENT_OR_QUANTIFICATION
K231010:user,K231010,user,OTHER_CLINICIAN
K231010:user,K231010,user,OTHER_PHYSICIAN
K231010:user,K231010,user,TECHNOLOGIST_OR_OPERATOR
K231010:setting,K231010,setting,ACUTE_TRIAGE_OR_EMERGENCY
K231010:setting,K231010,setting,DIAGNOSTIC_INTERPRETATION
K231010:setting,K231010,setting,OTHER
K231010:setting,K231010,setting,OUTPATIENT
K231010:action,K231010,action,INTERPRETATION_OR_DIAGNOSIS
K231025:input,K231025,input,MEDICAL_IMAGE
K231025:output,K231025,output,DETECTION_OR_ALERT
K231025:user,K231025,user,OTHER_CLINICIAN
K231025:user,K231025,user,RADIOLOGIST
K231025:setting,K231025,setting,DIAGNOSTIC_INTERPRETATION
K231025:action,K231025,action,TRIAGE_OR_PRIORITIZATION
K231038:input,K231038,input,PHYSIOLOGICAL_SIGNAL
K231038:output,K231038,output,DETECTION_OR_ALERT
K231038:output,K231038,output,RISK_SCORE_OR_PREDICTION
K231038:user,K231038,user,OTHER_CLINICIAN
K231038:user,K231038,user,OTHER_PHYSICIAN
K231038:setting,K231038,setting,MONITORING
K231038:setting,K231038,setting,OTHER
K231038:setting,K231038,setting,PROCEDURAL_OR_OPERATING_ROOM
K231038:action,K231038,action,MONITORING_OR_FOLLOW_UP
K231068:input,K231068,input,PHYSIOLOGICAL_SIGNAL
K231068:output,K231068,output,CLASSIFICATION_OR_DIAGNOSIS
K231068:output,K231068,output,DETECTION_OR_ALERT
K231068:output,K231068,output,OTHER
K231068:user,K231068,user,OTHER_CLINICIAN
K231068:user,K231068,user,OTHER_PHYSICIAN
K231068:setting,K231068,setting,DIAGNOSTIC_INTERPRETATION
K231068:setting,K231068,setting,LABORATORY
K231068:setting,K231068,setting,OTHER
K231068:action,K231068,action,INTERPRETATION_OR_DIAGNOSIS
K231068:action,K231068,action,WORKFLOW_OR_DOCUMENTATION
K231094:input,K231094,input,MEDICAL_IMAGE
K231094:output,K231094,output,DETECTION_OR_ALERT
K231094:user,K231094,user,OTHER_CLINICIAN
K231094:setting,K231094,setting,DIAGNOSTIC_INTERPRETATION
K231094:setting,K231094,setting,OTHER
K231094:action,K231094,action,TRIAGE_OR_PRIORITIZATION
K231130:input,K231130,input,MEDICAL_IMAGE
K231130:output,K231130,output,MEASUREMENT_OR_QUANTIFICATION
K231130:output,K231130,output,RECONSTRUCTION_OR_ENHANCEMENT
K231130:output,K231130,output,SEGMENTATION_OR_LOCALIZATION
K231130:user,K231130,user,OTHER_PHYSICIAN
K231130:setting,K231130,setting,DIAGNOSTIC_INTERPRETATION
K231130:setting,K231130,setting,PROCEDURAL_OR_OPERATING_ROOM
K231130:action,K231130,action,INTERPRETATION_OR_DIAGNOSIS
K231130:action,K231130,action,TREATMENT_OR_PROCEDURE_PLANNING
K231143:input,K231143,input,AUDIO_OR_VIDEO
K231143:output,K231143,output,DETECTION_OR_ALERT
K231143:output,K231143,output,SEGMENTATION_OR_LOCALIZATION
K231143:user,K231143,user,OTHER_PHYSICIAN
K231143:setting,K231143,setting,MONITORING
K231143:setting,K231143,setting,PROCEDURAL_OR_OPERATING_ROOM
K231143:setting,K231143,setting,SCREENING
K231143:action,K231143,action,INTERPRETATION_OR_DIAGNOSIS
K231149:input,K231149,input,MEDICAL_IMAGE
K231149:output,K231149,output,DOCUMENTATION_OR_SUMMARY
K231149:output,K231149,output,MEASUREMENT_OR_QUANTIFICATION
K231149:output,K231149,output,SEGMENTATION_OR_LOCALIZATION
K231149:user,K231149,user,OTHER_CLINICIAN
K231149:user,K231149,user,OTHER_PHYSICIAN
K231149:setting,K231149,setting,DIAGNOSTIC_INTERPRETATION
K231149:setting,K231149,setting,OTHER
K231149:setting,K231149,setting,OUTPATIENT
K231149:action,K231149,action,INTERPRETATION_OR_DIAGNOSIS
K231157:input,K231157,input,MEDICAL_IMAGE
K231157:output,K231157,output,DETECTION_OR_ALERT
K231157:output,K231157,output,SEGMENTATION_OR_LOCALIZATION
K231157:user,K231157,user,RADIOLOGIST
K231157:setting,K231157,setting,DIAGNOSTIC_INTERPRETATION
K231157:action,K231157,action,INTERPRETATION_OR_DIAGNOSIS
K231173:input,K231173,input,PHYSIOLOGICAL_SIGNAL
K231173:output,K231173,output,DETECTION_OR_ALERT
K231173:output,K231173,output,DOCUMENTATION_OR_SUMMARY
K231173:user,K231173,user,PATIENT_OR_CAREGIVER
K231173:setting,K231173,setting,HOME_OR_CONSUMER
K231173:setting,K231173,setting,MONITORING
K231173:setting,K231173,setting,SCREENING
K231173:action,K231173,action,PATIENT_SELF_MANAGEMENT
K231173:action,K231173,action,REFERRAL_OR_ESCALATION
K231195:input,K231195,input,MEDICAL_IMAGE
K231195:output,K231195,output,DETECTION_OR_ALERT
K231195:user,K231195,user,OTHER_CLINICIAN
K231195:user,K231195,user,OTHER_PHYSICIAN
K231195:setting,K231195,setting,ACUTE_TRIAGE_OR_EMERGENCY
K231195:setting,K231195,setting,DIAGNOSTIC_INTERPRETATION
K231195:setting,K231195,setting,OTHER
K231195:action,K231195,action,TRIAGE_OR_PRIORITIZATION
K231207:input,K231207,input,DEVICE_TELEMETRY_OR_OPERATIONAL
K231207:input,K231207,input,MEDICAL_IMAGE
K231207:input,K231207,input,PHYSIOLOGICAL_SIGNAL
K231207:output,K231207,output,CLASSIFICATION_OR_DIAGNOSIS
K231207:output,K231207,output,DETECTION_OR_ALERT
K231207:output,K231207,output,RECONSTRUCTION_OR_ENHANCEMENT
K231207:output,K231207,output,SEGMENTATION_OR_LOCALIZATION
K231207:setting,K231207,setting,PROCEDURAL_OR_OPERATING_ROOM
K231207:action,K231207,action,OTHER
K231207:action,K231207,action,WORKFLOW_OR_DOCUMENTATION
K231281:input,K231281,input,MEDICAL_IMAGE
K231281:output,K231281,output,RECONSTRUCTION_OR_ENHANCEMENT
K231281:user,K231281,user,OTHER_PHYSICIAN
K231281:setting,K231281,setting,OTHER
K231281:action,K231281,action,OTHER
K231324:input,K231324,input,MEDICAL_IMAGE
K231324:output,K231324,output,DOCUMENTATION_OR_SUMMARY
K231324:output,K231324,output,MEASUREMENT_OR_QUANTIFICATION
K231324:output,K231324,output,SEGMENTATION_OR_LOCALIZATION
K231324:user,K231324,user,OTHER
K231324:user,K231324,user,OTHER_PHYSICIAN
K231324:user,K231324,user,RADIOLOGIST
K231324:setting,K231324,setting,PROCEDURAL_OR_OPERATING_ROOM
K231324:action,K231324,action,TREATMENT_OR_PROCEDURE_PLANNING
K231335:input,K231335,input,CLINICAL_TABULAR_OR_TEXT
K231335:output,K231335,output,CLASSIFICATION_OR_DIAGNOSIS
K231335:user,K231335,user,OTHER_CLINICIAN
K231335:setting,K231335,setting,DIAGNOSTIC_INTERPRETATION
K231335:action,K231335,action,INTERPRETATION_OR_DIAGNOSIS
K231355:input,K231355,input,PHYSIOLOGICAL_SIGNAL
K231355:output,K231355,output,CLASSIFICATION_OR_DIAGNOSIS
K231355:output,K231355,output,DETECTION_OR_ALERT
K231355:output,K231355,output,MEASUREMENT_OR_QUANTIFICATION
K231355:user,K231355,user,OTHER_CLINICIAN
K231355:setting,K231355,setting,DIAGNOSTIC_INTERPRETATION
K231355:action,K231355,action,INTERPRETATION_OR_DIAGNOSIS
K231384:input,K231384,input,MEDICAL_IMAGE
K231384:output,K231384,output,DETECTION_OR_ALERT
K231384:user,K231384,user,OTHER_CLINICIAN
K231384:setting,K231384,setting,DIAGNOSTIC_INTERPRETATION
K231384:setting,K231384,setting,OTHER
K231384:action,K231384,action,TRIAGE_OR_PRIORITIZATION
K231396:input,K231396,input,MEDICAL_IMAGE
K231396:output,K231396,output,DOCUMENTATION_OR_SUMMARY
K231396:output,K231396,output,MEASUREMENT_OR_QUANTIFICATION
K231396:output,K231396,output,SEGMENTATION_OR_LOCALIZATION
K231396:user,K231396,user,OTHER_CLINICIAN
K231396:setting,K231396,setting,DIAGNOSTIC_INTERPRETATION
K231396:setting,K231396,setting,MONITORING
K231396:setting,K231396,setting,PROCEDURAL_OR_OPERATING_ROOM
K231396:action,K231396,action,INTERPRETATION_OR_DIAGNOSIS
K231396:action,K231396,action,TREATMENT_OR_PROCEDURE_PLANNING
K231398:input,K231398,input,MEDICAL_IMAGE
K231398:output,K231398,output,DOCUMENTATION_OR_SUMMARY
K231398:output,K231398,output,MEASUREMENT_OR_QUANTIFICATION
K231398:output,K231398,output,SEGMENTATION_OR_LOCALIZATION
K231398:user,K231398,user,OTHER_CLINICIAN
K231398:user,K231398,user,OTHER_PHYSICIAN
K231398:setting,K231398,setting,DIAGNOSTIC_INTERPRETATION
K231398:setting,K231398,setting,MONITORING
K231398:setting,K231398,setting,OTHER
K231398:action,K231398,action,INTERPRETATION_OR_DIAGNOSIS
K231398:action,K231398,action,MONITORING_OR_FOLLOW_UP
K231459:input,K231459,input,MEDICAL_IMAGE
K231459:output,K231459,output,CLASSIFICATION_OR_DIAGNOSIS
K231459:output,K231459,output,DOCUMENTATION_OR_SUMMARY
K231459:output,K231459,output,MEASUREMENT_OR_QUANTIFICATION
K231459:output,K231459,output,SEGMENTATION_OR_LOCALIZATION
K231459:user,K231459,user,OTHER_PHYSICIAN
K231459:user,K231459,user,RADIOLOGIST
K231459:setting,K231459,setting,DIAGNOSTIC_INTERPRETATION
K231459:setting,K231459,setting,SCREENING
K231459:action,K231459,action,INTERPRETATION_OR_DIAGNOSIS
K231459:action,K231459,action,OTHER
K231470:input,K231470,input,MEDICAL_IMAGE
K231470:output,K231470,output,CLASSIFICATION_OR_DIAGNOSIS
K231470:output,K231470,output,DETECTION_OR_ALERT
K231470:output,K231470,output,OTHER
K231470:output,K231470,output,SEGMENTATION_OR_LOCALIZATION
K231470:user,K231470,user,OTHER_PHYSICIAN
K231470:setting,K231470,setting,DIAGNOSTIC_INTERPRETATION
K231470:setting,K231470,setting,SCREENING
K231470:action,K231470,action,INTERPRETATION_OR_DIAGNOSIS
K231560:input,K231560,input,MEDICAL_IMAGE
K231560:output,K231560,output,RECONSTRUCTION_OR_ENHANCEMENT
K231560:user,K231560,user,OTHER_PHYSICIAN
K231560:setting,K231560,setting,DIAGNOSTIC_INTERPRETATION
K231560:action,K231560,action,INTERPRETATION_OR_DIAGNOSIS
K231570:input,K231570,input,MEDICAL_IMAGE
K231570:output,K231570,output,DOCUMENTATION_OR_SUMMARY
K231570:output,K231570,output,MEASUREMENT_OR_QUANTIFICATION
K231570:user,K231570,user,OTHER_CLINICIAN
K231570:user,K231570,user,OTHER_PHYSICIAN
K231570:user,K231570,user,RADIOLOGIST
K231570:setting,K231570,setting,DIAGNOSTIC_INTERPRETATION
K231570:action,K231570,action,INTERPRETATION_OR_DIAGNOSIS
K231587:input,K231587,input,MEDICAL_IMAGE
K231587:output,K231587,output,RECONSTRUCTION_OR_ENHANCEMENT
K231587:user,K231587,user,OTHER_PHYSICIAN
K231587:setting,K231587,setting,DIAGNOSTIC_INTERPRETATION
K231587:action,K231587,action,INTERPRETATION_OR_DIAGNOSIS
K231617:input,K231617,input,MEDICAL_IMAGE
K231617:output,K231617,output,RECONSTRUCTION_OR_ENHANCEMENT
K231617:user,K231617,user,OTHER_CLINICIAN
K231617:user,K231617,user,OTHER_PHYSICIAN
K231617:setting,K231617,setting,DIAGNOSTIC_INTERPRETATION
K231617:action,K231617,action,INTERPRETATION_OR_DIAGNOSIS
K231631:input,K231631,input,MEDICAL_IMAGE
K231631:output,K231631,output,CLASSIFICATION_OR_DIAGNOSIS
K231631:output,K231631,output,DOCUMENTATION_OR_SUMMARY
K231631:output,K231631,output,SEGMENTATION_OR_LOCALIZATION
K231631:user,K231631,user,OTHER_PHYSICIAN
K231631:setting,K231631,setting,DIAGNOSTIC_INTERPRETATION
K231631:action,K231631,action,INTERPRETATION_OR_DIAGNOSIS
K231642:input,K231642,input,MEDICAL_IMAGE
K231642:input,K231642,input,MULTIMODAL
K231642:output,K231642,output,DOCUMENTATION_OR_SUMMARY
K231642:output,K231642,output,MEASUREMENT_OR_QUANTIFICATION
K231642:user,K231642,user,OTHER_CLINICIAN
K231642:setting,K231642,setting,DIAGNOSTIC_INTERPRETATION
K231642:action,K231642,action,INTERPRETATION_OR_DIAGNOSIS
K231668:input,K231668,input,MEDICAL_IMAGE
K231668:output,K231668,output,DOCUMENTATION_OR_SUMMARY
K231668:output,K231668,output,MEASUREMENT_OR_QUANTIFICATION
